GeoFIPS,Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
46089,McPherson County,61028,60571,73083,75258,79325,70004,80532,77693,62730,69858,97223,120632,141719,146208,137598,92578,98118,116197,93990,115334,161900,175465,156653
46091,Marshall County,97731,120090,123647,140168,130737,136644,142926,159362,138728,209096,258106,296488,322645,324770,304363,274954,235156,249895,248060,289291,341988,393982,415240
46093,Meade County,384638,423718,450630,432186,479882,469866,485269,509019,489479,548091,579454,632946,623686,686385,742254,736703,747882,822484,872866,949906,979976,1104245,1257613
46095,Mellette County,22449,24480,29940,34046,37749,45205,38728,32070,24348,35477,34082,32381,31717,46454,41176,26851,44324,37542,28194,34099,49851,54575,64149
46097,Miner County,56182,63477,68407,75855,64626,75248,80508,65828,100383,83526,110737,77633,98950,78194,75157,72089,86346,96707,105906,108373,141875,173286,197499
46099,Minnehaha County,6779392,7967300,7892693,9614356,10633625,12016742,12320349,12558357,12509066,12458762,13352716,15472456,15194060,16538382,17172347,18085411,18965235,19432036,20658468,17786120,18995832,19083186,20759223
46101,Moody County,153830,170531,174198,180703,182060,201066,233987,214197,203996,225841,276727,274104,323270,293051,314062,314838,286043,306196,305443,351335,380678,402806,483515
46102,,173749,182774,202767,209111,217162,219265,213444,233708,237843,262453,271598,265827,252009,283965,302825,305317,316996,325566,336010,367789,404585,404820,399647
46103,Pennington County,3012225,3505848,3570645,3612674,3831545,3815674,4071329,4185436,4209964,4374395,4486956,4755445,4800175,5010010,5229764,5357719,5537736,5715850,5950444,6204766,6806184,7560437,8167999
46105,Perkins County,100269,90688,113767,94324,103906,74820,83618,83237,87051,106885,112753,132589,128966,150357,141192,118855,186717,133194,120491,137990,155247,173606,169205
46107,Potter County,96125,78925,111700,109254,100919,81817,124198,173729,150788,190985,227431,289441,319960,250654,187456,155286,165574,136713,153943,183407,187511,206561,169154
46109,Roberts County,181868,213816,220310,239326,234608,219386,272485,283980,304436,297490,336095,348883,439480,415654,395653,361238,304484,375115,314848,390848,451261,516484,544088
46111,Sanborn County,63621,68952,90375,91301,86367,76882,89620,77097,104235,95722,123996,84038,113493,95578,104927,106164,95922,108616,118542,119358,129090,160366,198869
46115,Spink County,193507,204308,231737,276179,224049,206403,259939,361163,311186,271293,384123,417424,548062,530392,447142,454814,351408,394056,326423,425671,517436,602124,650214
46117,Stanley County,61543,56565,76125,65288,77026,67772,72023,90455,92936,105846,120092,130618,147573,136820,158427,122558,144768,118433,132601,115476,162490,172950,178104
46119,Sully County,59305,35277,77127,78824,72048,39534,86463,180861,71334,123277,133711,151118,199914,139448,114911,92049,143200,118103,96660,126675,147150,162282,158691
46121,Todd County,116730,135321,142023,145609,161496,162679,168515,168464,176388,189964,205339,200254,198675,219805,219911,195169,209438,227046,225457,242291,276372,266605,290952
46123,Tripp County,154730,144422,182995,168330,180059,139668,177562,184494,178194,199841,276859,236965,258644,269222,280930,231557,249680,255954,231504,237611,281400,329331,348070
46125,Turner County,155196,184000,211935,237647,215262,277155,323482,319123,367341,355578,416842,316770,293895,307726,322446,379489,394441,375784,389357,367505,469571,586689,609959
46127,Union County,1219213,1041720,783882,832406,797229,801654,841885,925296,985764,1247176,1136279,1066470,1015545,1022688,1082264,1177545,1299286,1401195,1547494,1673898,1957117,2069124,2215167
46129,Walworth County,156893,155794,166240,150016,167963,139845,167414,184326,179481,183898,214137,215628,245433,248683,235435,233642,256822,247703,228448,264250,309787,332563,337862
46135,Yankton County,647528,803687,754798,752444,774083,843976,894859,945682,960454,996896,1100991,1036312,1002385,999101,1072052,1130792,1179189,1256236,1312322,1305651,1478530,1664015,1793232
46137,Ziebach County,36808,63979,63408,41978,50970,35589,46332,68760,55938,46626,59470,49861,65637,93589,96263,88147,45693,47666,33004,39449,48359,61664,75767
47000,Tennessee,185917242,195386060,204665883,219862405,231339046,243104414,248261564,255546700,252940709,258657565,270054952,285897496,296756297,307448495,326382457,339350225,355417465,369713198,385832988,391563211,441952481,488670145,523031560
47001,Anderson County,3080397,3329517,3375537,3395743,3534912,3619357,3694075,3788512,3884084,4086975,4262749,4279665,4282759,4473927,4485872,4589464,4847135,4968184,5207385,5323041,5972923,6999393,7408489
47003,Bedford County,937189,996779,1099504,1227411,1340400,1424177,1453673,1440198,1354308,1474113,1538277,1633402,1792149,1830221,1815141,1749737,1780045,1913480,2019835,2008769,2254060,2509144,2505887
47005,Benton County,235935,241117,235437,258311,261928,269647,278779,288553,290406,292165,305627,314946,324972,333250,345890,344553,362862,371799,385243,402761,464529,506325,534229
47007,Bledsoe County,154693,153311,149432,149707,156169,154861,169923,175414,167525,176652,193218,179209,192443,202088,207409,190693,206386,209821,210019,217164,250411,283042,289274
47009,Blount County,2735610,2886794,3047074,3371425,3639309,3919242,3845447,3940977,3610720,3800415,4075670,4416944,4626162,4688377,4917849,5217725,5589021,5864123,6169663,6119488,6846257,7769199,8457359
47011,Bradley County,2390491,2559430,2597536,2821745,2885125,2936006,3035625,3168419,3240811,3394017,3504449,4078120,4229681,4238591,4404232,4337048,4382943,4503249,4632406,4906000,5440454,6017909,6376996
47013,Campbell County,592929,577098,612993,675422,758420,749050,793769,838775,831890,825812,809068,789219,801040,801045,815384,858106,900848,957845,1002403,1028513,1094948,1247469,1354363
47015,Cannon County,122978,140565,148232,158588,173291,176315,178679,172611,165645,180467,185745,211995,212902,221363,230755,244622,259846,263746,275663,295610,339114,389762,424801
47017,Carroll County,448941,465998,490330,522194,564550,601688,551951,586356,575649,559441,668990,652641,677843,660852,657051,647259,679707,693065,722364,694620,755880,812897,878448
47019,Carter County,652585,692290,707787,757191,790037,811630,851980,882502,887960,856268,896682,944227,936510,935308,976650,1017633,1060159,1080700,1118291,1157026,1237626,1337245,1440222
47021,Cheatham County,496487,585265,618157,655333,701045,772040,798503,806507,785376,789875,811239,858661,842191,915012,1034375,1095689,1154692,1175990,1224046,1259529,1438281,1627073,1751007
47023,Chester County,215664,215307,229463,237299,256085,262962,264624,266384,278322,281495,297611,309787,317603,330423,341634,353344,365233,372148,382436,387478,420426,457675,512490
47025,Claiborne County,475839,509192,521503,577109,682371,700256,720588,689582,656854,644907,660258,714027,724079,719401,742720,774181,765791,785793,830444,846597,889221,985503,1052379
47027,Clay County,109278,113697,118642,130937,130000,127310,130351,139578,148242,160674,159398,170906,176538,197786,190396,164365,173556,179557,176738,182330,210868,296248,223389
47029,Cocke County,492902,520736,512443,546380,596614,630996,635428,644138,658509,642164,680718,686535,769196,769726,788659,750760,763999,782113,807431,801464,932540,1022795,1073266
47031,Coffee County,1415103,1544181,1641647,1736647,1811921,1863727,1832085,1870790,1863550,1941131,2031880,2212523,2289433,2327068,2522265,2572533,2715195,2851202,3061306,3072040,3337440,3629911,3970913
47033,Crockett County,251456,262980,282274,284992,317465,356252,342965,491586,874600,1222741,1408132,453344,466789,505916,515709,515135,561082,562240,570575,607986,624976,656247,725014
47035,Cumberland County,958934,999993,1051795,1125086,1185519,1262746,1288665,1303606,1305182,1358437,1389951,1457609,1459411,1498403,1551891,1600419,1675020,1738059,1825252,1850067,2050097,2198987,2381852
47037,Davidson County,32992008,34274053,36052424,38151836,39843559,42046154,42722067,45302501,45613443,46898699,48687401,51768585,53251086,56359553,61209908,64319726,68267086,72347624,76530408,75915663,87421397,97548745,106109718
47039,Decatur County,203065,220347,242024,260370,279912,290368,306832,318161,319358,312347,323438,323983,328634,307194,302545,320781,324568,336195,328786,325946,346991,383028,420341
47041,DeKalb County,326787,350545,391079,442975,535430,467963,454760,474233,460628,507132,546909,628241,660300,717345,750435,730677,727141,666522,671296,701517,785607,875287,924554
47043,Dickson County,847493,909274,964118,1011901,1078675,1168102,1192010,1188677,1144716,1223823,1308621,1395970,1442292,1570406,1696602,1838935,1935490,2011156,2138968,2149162,2300326,2538512,2751776
47045,Dyer County,1009245,1053880,1120560,1226226,1284680,1384438,1343558,1391844,1299699,1291855,1367374,1438309,1482246,1436940,1518483,1587052,1713211,1691013,1751843,1803679,2102350,2189474,2369570
47047,Fayette County,457070,473381,542662,601848,681511,765263,766488,820301,857933,815120,871516,908764,1034403,984718,1077651,1156706,1195419,1168709,1179142,1287464,1472743,1789643,1958409
47049,Fentress County,224239,225534,241244,286180,304342,307263,324023,328967,323230,335991,338967,373141,411767,415563,430141,414030,424533,451260,496533,508976,562494,609042,643660
47051,Franklin County,660612,653333,678511,750712,782630,782351,789382,813941,815245,808101,817412,855870,961578,1020619,1094325,1122015,1179852,1195411,1235313,1229105,1418392,1589337,1684418
47053,Gibson County,1020004,1010795,1060668,1121875,1125695,1185501,1152666,1181111,1199351,1174016,1281893,1313993,1410804,1337303,1385406,1376269,1408824,1461916,1554898,1614541,1786572,1825401,2013500
47055,Giles County,620665,653657,628760,664047,691735,720369,739210,748962,712058,797815,784291,820388,845528,907691,977530,1087558,1157944,1159275,1157225,1174193,1279579,1409233,1535529
47057,Grainger County,216675,236223,230505,244868,270081,286793,295517,297812,279723,287762,304338,312463,310141,332667,362359,390350,417311,428511,447239,474025,603803,679041,698960
47059,Greene County,1559401,1703452,1790509,1868071,1957772,1950092,1924446,1948490,1784710,1741455,1818761,1913937,2092161,2156279,2259494,2359200,2493672,2508002,2531607,2508177,2719249,2979918,3203640
47061,Grundy County,141851,143041,157964,171565,188916,180497,188630,193778,191665,201473,211911,215717,221852,223555,230823,223762,239035,241270,245576,243995,277450,307890,310393
47063,Hamblen County,1926635,2012309,2068958,2205870,2259676,2324938,2272834,2270382,2129635,2323583,2480420,2684934,2718961,2853390,3021359,3085301,3135152,3113565,3228484,3302424,3741381,4051127,4437732
47065,Hamilton County,13248885,13789181,14441221,15454709,16213253,16904390,17469277,17996094,17953192,18443380,19371305,20501678,21312446,21834538,23097146,24125341,25229186,25975160,27073186,27894388,30504696,34020111,35797995
47067,Hancock County,56489,59899,60389,59115,64051,64600,63725,70126,70584,74066,73136,76592,72941,76956,80350,83984,83883,86775,89397,92437,97150,111893,135927
47069,Hardeman County,417445,411438,426456,463398,506341,530729,545044,625950,603866,562983,583751,580471,610412,563377,560897,598275,609031,626101,620521,639075,667435,728790,788937
47071,Hardin County,518928,563398,579192,589835,634611,662872,649872,689199,720164,729047,756500,813339,864752,834223,844575,879947,913907,963055,960620,995902,1167770,1267862,1275672
47073,Hawkins County,877092,995232,1047673,1103850,1118293,1172593,1150507,1136215,1319221,1278872,1276360,1442101,1500569,1587101,1694445,1754046,1802692,1789530,1744190,1724964,1847454,2207561,2204827
47075,Haywood County,515311,372840,417840,476458,488377,528202,480975,522806,566864,562346,687066,648746,648684,636198,728389,767449,758793,779805,731087,733459,785832,1020474,879896
47077,Henderson County,572428,588132,642214,677515,694970,688804,617678,620071,602736,661303,721704,801393,750676,717039,729326,737209,738691,768033,787678,765494,900380,945752,1012862
47079,Henry County,668855,700174,732987,800511,853886,859274,807461,857508,894414,876452,943469,999670,1069676,1101627,1096584,1145849,1209788,1191052,1279558,1277039,1499675,1647723,1760331
47081,Hickman County,216449,236058,248734,266701,286788,297619,311577,314836,327828,345953,337559,373740,351990,388289,414292,432711,436532,468015,497070,524113,590779,662198,685350
47083,Houston County,78024,87013,89409,95965,99803,104689,107431,110352,114697,113732,123208,127912,129548,132685,136259,137748,147644,150979,162507,163116,170888,178526,199070
47085,Humphreys County,532884,648422,658753,731231,724184,776410,771244,726122,743963,826617,796597,751941,776319,795273,854277,835412,885779,798758,763608,814604,959823,1066815,1101108
47087,Jackson County,138410,157570,165893,185095,191467,178779,169674,152927,157908,169924,174996,181633,184160,190919,191465,181631,187602,215955,219613,230049,247092,259198,281378
47089,Jefferson County,896084,833736,842588,888614,919723,997737,1150541,1136607,1153204,1260827,1231706,1188655,1277831,1322503,1366941,1406413,1559644,1622079,1729153,1812151,1960141,2127761,2250403
47091,Johnson County,220336,244462,257694,267026,264143,281110,304071,331816,352719,341063,344858,346287,349392,356739,385393,400587,415639,415139,449312,467282,504072,536496,556007
47093,Knox County,14165341,15008257,15935995,17338233,18310847,19225636,19863771,20377665,19805759,19735682,20473918,21663164,22265795,23026585,24206339,25631112,26669279,28080608,28772411,29961062,33883267,37116850,39960671
47095,Lake County,79164,82844,80927,87812,98463,107260,101410,139713,118798,110441,134428,137261,178820,141546,131965,119386,122999,114689,142187,134353,176605,156960,171807
47097,Lauderdale County,447799,426567,474834,489317,523796,546752,551711,558607,532286,520570,617160,572580,655151,636202,649003,657287,688817,721556,757497,761545,907506,875267,890435
47099,Lawrence County,746209,764187,803673,839420,831769,801020,791816,807531,811341,875929,906115,938383,964105,979006,1010610,1034887,1032507,1046815,1105884,1118596,1280137,1357119,1453437
47101,Lewis County,134317,138895,146424,155125,163771,169662,177830,187082,188648,199119,198480,213141,216006,230404,243173,264810,266409,276876,303134,317491,367781,403053,440637
47103,Lincoln County,541373,586729,585527,615279,712947,757924,771632,761475,762835,755946,815551,837583,947718,947931,1028845,1062412,1082386,1093391,1148316,1120908,1247787,1422146,1495251
47105,Loudon County,789158,880785,944729,1024440,1100831,1178668,1201125,1242064,1238274,1328216,1376389,1412265,1529168,1588598,1684539,1721860,1850417,1950248,2231078,2318228,2641366,2873678,2922530
47107,McMinn County,1158556,1262762,1318770,1406489,1493426,1609723,1516534,1433737,1335068,1437430,1561415,1746407,1781567,1859618,1952512,2064142,2092471,2130596,2189048,2232199,2401325,2542928,2665464
47109,McNairy County,554257,519908,547095,554503,582099,570855,553315,512357,480725,500516,544678,540844,516069,527221,543765,548650,592019,566113,566634,565335,641607,687500,725113
47111,Macon County,269217,281608,302461,318478,361950,354499,368322,400097,378776,408776,407242,477280,415086,470658,526153,523095,548988,557826,552736,559610,621820,762606,746215
47113,Madison County,3465297,3502801,3627121,3858843,4106926,4301507,4381694,4477114,4353594,4496063,4862689,5008241,5020765,5140179,5319069,5544769,5923159,6116722,6241554,6168307,7165727,7784746,8223530
47115,Marion County,396907,428448,442816,472782,506898,545521,556007,586716,569008,592354,639640,668970,694437,697476,731088,744520,801179,830331,841040,840520,938757,1065574,1123569
47117,Marshall County,822378,875356,827539,847949,815235,794903,791295,818118,729747,664104,707390,720242,767409,853569,919082,973462,1158393,1225813,1269075,1264514,1358528,1464344,1572346
47119,Maury County,2563368,2728896,2872458,3055965,3085545,3328234,2738592,3118253,2824447,2597693,2643556,2666141,2859040,3004356,3331655,3828770,4227395,4075273,4359197,4515270,5068223,5707363,6398973
47121,Meigs County,115599,115744,120121,129369,141052,155031,167774,172353,161078,166129,180103,186298,200058,203094,210926,219653,257956,258108,256668,265301,298509,330371,350497
47123,Monroe County,722634,769152,831797,927698,1008034,1051930,1014258,977057,838616,1028927,1171729,1162332,1123574,1132511,1162355,1363274,1455263,1460637,1474914,1451086,1609180,1799240,2028841
47125,Montgomery County,2453898,2636291,2770010,3068925,3393953,3601130,3597313,3719175,3728344,4007881,4352406,4573105,4638117,4622847,4777281,4988099,5257341,5564714,6005289,6406425,7211198,8094214,9005297
47127,Moore County,104405,106462,99553,112530,131109,149701,156267,145431,148111,137964,137326,156783,166299,178574,208231,251210,441465,501756,506630,553939,564818,597744,641752
47129,Morgan County,182363,191699,200696,212254,235239,241053,250730,269611,261482,262380,274288,286170,279216,270892,261689,271332,268552,281654,319748,321746,336593,388985,444899
47131,Obion County,1008632,1043695,1083304,1085367,1106643,1047384,1057782,1101990,1122202,1009137,1048747,936479,1037197,1097300,1083699,1085974,1164506,1116517,1217023,1291636,1473386,1568289,1709770
47133,Overton County,268044,292958,308737,368704,351172,361457,374725,381821,381281,419748,416297,441205,435753,449200,457239,474256,498488,555614,603475,585562,646340,699835,763895
47135,Perry County,135114,146695,153300,163550,168716,171347,166157,143282,134489,149256,140629,150270,156839,169783,180958,195976,190359,195525,202733,184472,197434,217184,232926
47137,Pickett County,59222,59405,69820,74912,79727,69190,75218,72954,73350,77907,84351,98090,106442,125742,147006,138392,154679,160838,153851,152029,153703,175061,164973
47139,Polk County,216443,223814,229794,240499,262655,250291,246737,267208,292844,301357,282510,281801,300249,304291,300164,286246,295482,312959,310930,332566,384688,471308,430513
47141,Putnam County,1855888,1974199,2102237,2279470,2408167,2545493,2479318,2582427,2506377,2590406,2692732,2825980,2871948,3002729,3113822,3215710,3340653,3539724,3688786,3849789,4225663,4597550,4923394
47143,Rhea County,696932,906858,965561,1019410,1009199,1014747,1149864,1055830,1230017,1188395,1217497,1235810,1421107,1510025,1611190,1776230,1898719,2098067,2068568,1957860,2204758,2872547,2396022
47145,Roane County,1326544,1603500,1677980,1764937,1885027,2007929,2028347,2119899,1972977,2160705,2215665,2096787,2102214,2219281,2271246,2442792,2582421,2500272,2749042,2675892,2929537,3163496,3371780
47147,Robertson County,1010110,1094129,1177956,1324817,1424945,1551102,1536546,1663838,1614232,1535848,1679271,1963110,2103354,2250845,2492987,2533804,2616915,2511264,2569189,2635284,2932308,3296973,3611481
47149,Rutherford County,6087808,6564046,7150248,8259962,9022522,9602584,10170929,10237198,9566773,10057600,10154443,10863686,11732153,12584887,13738806,15038589,16261614,16955142,17986549,18753199,21096102,23710629,25768770
47151,Scott County,335413,341644,344867,366640,379298,372757,391566,391713,373171,373805,391415,430058,620898,862514,691443,466929,481410,507738,512114,509055,558364,627331,670349
47153,Sequatchie County,154176,158735,172747,194082,211526,226203,232446,224368,203022,195364,201718,228839,233812,243084,262818,274236,289684,287955,297306,316971,361874,403783,443000
47155,Sevier County,1911859,2060822,2150371,2338143,2517887,2725619,2820952,2814040,2739092,2837063,2935438,3175883,3335784,3525232,3796552,3971681,4251826,4551113,4851648,4489573,5581193,6435108,6962028
47157,Shelby County,41458715,42753419,43984288,45980706,47921682,50158466,51080146,51254455,50068851,50781487,51934608,55131556,56867521,57850222,60339073,61664626,63595482,65778864,67834412,67912195,75349078,80570438,85112155
47159,Smith County,333642,376628,408190,407482,394372,404769,432808,493779,421126,472326,524300,568005,598426,626696,625540,577331,624012,722049,733021,738785,795559,873231,911270
47161,Stewart County,397221,625136,565655,732781,698771,849079,774083,677649,937222,804346,784435,876861,926750,1112042,1207214,1069467,857314,927393,892385,813713,928856,996992,859799
47163,Sullivan County,4957674,4979238,4914105,5613967,5552170,6097156,6357810,6574396,6597882,6627132,7123093,7343497,7283781,6986684,7227453,7371818,7673821,8125724,8071678,8386329,9895189,10828398,11278520
47165,Sumner County,2787526,3074894,3244197,3549258,3800136,4140500,4211875,4276279,4240826,4328236,4560418,4986832,5466980,5771184,6153246,6455630,6982036,7178028,7457371,7692952,8640748,10162059,10815982
47167,Tipton County,713988,744296,790742,880409,914222,987725,969817,974184,958281,906907,970273,995768,1075706,1062505,1137337,1181638,1206892,1204584,1261014,1344280,1484764,1572237,1687855
47169,Trousdale County,99082,103850,106050,116084,114762,114447,116758,123447,122119,125067,131172,142896,135135,137596,151508,153217,169524,201148,215115,207284,228833,265458,293722
47171,Unicoi County,342953,355958,383042,483992,499478,522717,550755,575725,568466,556784,577479,562438,574997,556440,609541,478358,559886,590272,567110,600187,682829,732772,784103
47173,Union County,183234,200947,207144,221476,246422,262774,263568,285162,285539,296370,294238,320132,277745,278049,294437,294153,303603,318696,339961,344495,374749,423023,462557
47175,Van Buren County,57230,57015,56015,63468,67267,69488,71731,71783,69739,70251,75268,79638,86483,89648,96225,91837,89881,96517,101444,108871,116679,118540,127762
47177,Warren County,814570,884949,932163,967894,1012055,1002591,952103,931300,897036,992724,1048094,1207259,1249691,1358648,1421874,1514351,1460128,1466285,1510203,1500146,1647986,1743101,1849970
47179,Washington County,3334468,3458391,3681639,3975368,4172793,4339636,4473127,4699588,4628891,4571287,4817304,5043182,5083704,5122588,5449818,5482556,5691638,5931548,6291624,6467957,7388941,7801032,8533744
47181,Wayne County,190501,210661,215234,239986,252094,257522,276860,288997,277255,281052,276888,287641,299140,311385,322346,305904,306231,325510,348549,373614,398386,460628,466861
47183,Weakley County,680172,710704,740937,771919,839793,849023,812630,845577,869266,821790,896553,957457,1022095,1026098,1018434,1057464,1042849,1033923,1151258,1162199,1360702,1442310,1472200
47185,White County,438121,487479,552030,608128,589831,554424,523725,518393,513312,570836,601303,646512,655233,662372,677297,710690,747280,749375,773638,791292,896924,962616,1035151
47187,Williamson County,5219555,5730351,6491198,7460396,8499889,9195377,10357180,10906497,11410050,12642507,14054427,16221175,17362941,18689344,20965126,21885981,22403855,23451943,24976678,25858963,29657276,33327303,36031448
47189,Wilson County,2199386,2452621,2652966,3093299,3202268,3315441,3815998,4224484,4305699,3432262,3474749,3679245,3920970,4141361,4598495,4819430,5097713,5560905,5826958,6116205,7357326,8416564,9245960
48000,Texas,780206165,796357278,840860776,921230705,1003745898,1108236508,1198565001,1253141987,1179168068,1255660779,1351776915,1429588040,1526781923,1592177622,1585985897,1582981519,1667313043,1808026912,1864872254,1802143711,2088972283,2436925022,2583866227
48001,Anderson County,1128092,1146048,1201873,1243744,1335488,1498106,1652158,1760121,1599311,1693564,1750341,1781215,1805162,1814272,1744331,1790151,1854000,1962740,2070808,2081041,2286544,2519003,2665254
48003,Andrews County,1058891,1181125,1253420,1484505,2039300,2571977,2979844,3879319,2567951,3261943,4274684,4915063,5008000,4680203,2615858,2317852,2663256,3259174,2778306,1804344,3666701,5221398,5044405
48005,Angelina County,2053215,2097171,2167917,2323799,2398452,2583209,2746479,2936551,2875122,2988465,3107472,3287387,3261648,3297238,3261579,3115214,3152626,3372729,3418535,3362198,3634804,4118661,4321349
48007,Aransas County,367270,377438,426147,442428,466453,554200,602918,621890,538250,545900,566104,644935,656757,711463,701075,665880,644093,663359,716907,733642,805825,922077,988490
48009,Archer County,172256,187109,193844,222437,232086,283341,289992,338574,267979,308030,347743,373362,412096,417207,312501,269203,269446,290025,284171,277861,319526,412211,418765
48011,Armstrong County,33680,40090,42963,48901,47016,49762,53900,40100,29580,41671,32326,30864,41541,40105,39833,34750,35995,51630,51547,56569,51943,79284,81718
48013,Atascosa County,719547,738085,771165,800967,843765,961436,984204,1060466,1023229,1179695,1593963,2393828,3236563,4103399,2996175,2425589,2631154,3091172,3159734,2237840,2991051,3990860,4259595
48015,Austin County,678366,672291,737237,826384,949510,1092930,1269306,1226646,1141615,1225675,1154793,1165623,1199192,1223915,1215491,1210332,1262188,1367774,1476216,1512115,1758646,2055817,2190202
48017,Bailey County,218653,194014,215361,235627,259871,273331,272090,259918,192989,309686,334673,340083,335821,400397,378470,325602,386810,383338,387792,402220,473592,547857,604627
48019,Bandera County,189614,218935,224576,246318,275500,290236,277208,281519,297432,317855,333881,324885,397481,353743,368822,369367,356297,373913,424251,407401,434886,486884,507570
48021,Bastrop County,881737,1006729,1058676,1106298,1205275,1360523,1474498,1492101,1572169,1546759,1684557,1735774,1786079,1895768,2015322,2042479,2177066,2376390,2566219,2732571,3008065,3573457,3954932
48023,Baylor County,78218,83568,91124,98161,97438,111535,109947,126069,101883,106446,117745,124904,140095,143464,155554,142847,148215,156791,164712,177944,196130,235763,220507
48025,Bee County,609764,598250,682376,709580,829488,851852,929239,1056568,813070,830460,871190,906528,982248,974557,816570,752660,734739,754302,781378,755673,765985,924568,1036708
48027,Bell County,7420112,7938535,8583409,9235033,10331142,11667866,12712573,13725601,14128518,14252334,14844467,14974596,14822113,15024576,15933179,15643369,16198711,16740324,17580227,18263419,20049412,22005113,23752295
48029,Bexar County,47292863,49211329,52479001,55822671,59746032,64728265,68779637,70331753,70221770,73412195,77110093,79398557,83123550,88349744,94827517,98574172,100193129,107052245,111111029,111792718,120590705,135962260,147187931
48031,Blanco County,149298,162227,164166,176987,178993,188536,199502,203275,218522,228737,232786,272754,285532,317741,347196,348589,363976,391551,444475,459369,519669,615600,691020
48033,Borden County,129489,156297,178424,224440,302844,345129,406782,513417,323974,402809,483962,481743,483850,381330,211612,219319,238571,335292,415894,275671,479335,796090,925400
48035,Bosque County,285760,326952,338124,350327,375390,369855,353414,362362,381747,401195,454098,494390,531492,553275,570123,557746,550028,561779,599688,608454,665432,775052,846221
48037,Bowie County,2259662,2390057,2485524,2651954,2848423,3029891,3140519,3254185,3282073,3349361,3442014,3504551,3463789,3436955,3552050,3639847,3641646,3713787,3768807,3845831,4175980,4496205,4860856
48039,Brazoria County,7810317,7646991,7563573,7715669,8195074,9208659,10008877,10074543,10017290,11611216,12599199,13707186,15000221,15171653,15826072,15859606,15594770,17142207,16553562,16195301,18284708,21335828,22499920
48041,Brazos County,4074486,4257712,4653008,4992794,5439231,5872531,6214752,6517239,6900370,7172166,7289154,7775242,8481312,9068618,9110886,9204857,9584824,10287257,10707012,10852404,12234261,13877565,14982724
48043,Brewster County,247124,254482,285243,305187,292548,306590,285641,286612,304329,322442,323906,326975,343999,352796,352792,348086,344700,379177,402729,394507,447331,506042,560852
48045,Briscoe County,36265,36328,36791,33839,39009,30054,42335,23588,40675,54895,32772,26368,51783,26545,51305,77506,85006,93813,95451,81560,122543,170172,147505
48047,Brooks County,446504,645095,731602,715795,866021,767954,736032,774816,480186,430323,430943,371251,378965,446457,310034,245717,288157,300085,294440,265065,308642,340005,343512
48049,Brown County,858219,909614,949575,1041539,1134917,1159843,1140914,1140517,1153500,1173280,1187305,1158557,1197950,1265939,1331453,1361064,1424388,1457648,1515055,1495676,1586876,1748284,1935219
48051,Burleson County,418595,417206,444328,464163,547917,591407,611329,748138,554874,632104,735556,701664,735700,914792,789747,695161,872415,1227687,1177428,861144,1195502,1392117,1305947
48053,Burnet County,656207,713038,751592,838031,891057,998619,1051081,1100357,1083896,1114224,1141687,1229718,1275245,1386472,1424374,1469011,1553431,1654975,1777450,1884464,2089286,2435769,2707320
48055,Caldwell County,365714,399945,432428,459890,502596,533732,564756,619430,623278,704833,877806,933933,962583,939164,834789,796836,836188,930821,967551,1024614,1131285,1278950,1371851
48057,Calhoun County,1150841,1168094,1055272,1885017,2051244,2833246,1639346,1740828,1639631,1898319,1981580,1932262,3106812,2530249,2213419,2264761,2693726,3720442,3436523,3247066,3702881,4242502,4453792
48059,Callahan County,151236,162195,166505,171853,183248,199733,220421,242743,237672,238713,241531,248145,254229,259683,241826,243198,261257,301875,319230,314584,342606,460047,526500
48061,Cameron County,5715643,6120687,6360923,6642107,6993152,7540882,7798453,8013030,8201155,8670593,9075137,9400964,9779874,10010049,10296696,10698034,10734203,11184169,11810934,11793000,13094826,14603267,15602248
48063,Camp County,229592,243958,249547,267441,268381,270197,270293,307613,305903,349850,329209,344244,371203,380331,419761,367772,361067,379806,366539,380029,419601,517515,523639
48065,Carson County,566747,542949,587025,613094,704354,695006,782386,769479,662111,725430,734949,724061,735792,756247,798766,868738,919073,967796,1023982,962981,1068411,1281458,1429919
48067,Cass County,648004,597404,548022,587867,609666,638802,661593,638035,637792,678505,693102,697434,749090,739684,713730,709551,774200,846281,894695,960325,1075865,1234584,1367371
48069,Castro County,254003,305291,371381,348840,391709,386994,441013,439769,294292,531759,670499,554264,447570,716532,731723,612300,721563,638154,643065,649904,820282,944719,1148785
48071,Chambers County,991963,1028347,1207672,1433204,1523640,2200785,1682967,1673223,1627773,1892659,1795564,2057087,2300747,2459536,2648023,2919130,2712292,3084833,2733285,2678645,2848029,3323806,3839496
48073,Cherokee County,1016678,1045881,1079793,1120680,1189281,1290540,1327254,1497666,1378703,1373670,1346199,1402118,1399087,1409631,1338101,1352737,1304451,1325797,1382934,1435592,1552130,1737105,1941830
48075,Childress County,124104,133969,144108,152551,155221,153427,172669,183229,183055,164654,186417,158272,181877,173455,189249,202353,204441,211980,221060,251697,279475,374016,351480
48077,Clay County,180788,177402,179861,186636,196639,207974,208218,239272,202016,199904,206675,217060,224273,225645,204713,207567,207416,220470,224480,223166,249542,289179,329513
48079,Cochran County,184930,193621,208103,275535,361803,427296,508456,581841,381966,544771,524031,519833,503717,360811,186094,168269,197654,197792,198743,158817,281594,391115,283494
